IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate
0,4,2015,July,30,19,2,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,154.5,1,2,Check-Out,7/21/2015
1,59,2015,July,30,19,2,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,145,0,0,Canceled,5/23/2015
0,44,2015,July,30,19,2,2,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,92,0,0,Check-Out,7/23/2015
1,37,2015,July,30,19,2,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,154,0,0,Canceled,6/29/2015
0,66,2015,July,30,19,2,3,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,115,0,1,Check-Out,7/24/2015
1,38,2015,July,30,19,2,4,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,5,       NULL,0,Transient,110.53,0,0,Canceled,6/19/2015
1,62,2015,July,30,19,2,5,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,261,       NULL,0,Transient,158.5,0,1,Canceled,6/17/2015
0,41,2015,July,30,19,2,5,2,2,0,HB       ,ESP,Online TA,TA/TO,0,0,0,C               ,C               ,0,No Deposit     ,241,       NULL,0,Transient,131.37,0,1,Check-Out,7/26/2015
1,60,2015,July,30,19,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,117.71,0,0,Canceled,5/27/2015
0,104,2015,July,30,19,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,115,       NULL,0,Contract,123,0,1,Check-Out,7/26/2015
1,62,2015,July,30,19,2,5,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,261,       NULL,0,Transient,158.5,0,1,Canceled,6/17/2015
0,117,2015,July,30,19,2,5,2,0,0,BB       ,RUS,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,240,       NULL,0,Transient,117.84,0,2,Check-Out,7/26/2015
1,31,2015,July,30,19,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,154,0,0,Canceled,6/19/2015
0,34,2015,July,30,19,2,5,2,0,0,BB       ,IRL,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,156,       NULL,0,Transient,116.85,0,0,Check-Out,7/26/2015
0,47,2015,July,30,19,2,4,2,1,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,241,       NULL,0,Transient,129.16,0,1,Check-Out,7/25/2015
1,24,2015,July,30,19,2,4,2,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,240,       NULL,0,Transient,214,0,0,Canceled,6/29/2015
1,104,2015,July,30,19,2,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,115,0,2,Canceled,7/2/2015
0,104,2015,July,30,19,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,115,       NULL,0,Contract,123,0,1,Check-Out,7/26/2015
0,32,2015,July,30,19,2,5,2,0,0,BB       ,IRL,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,156,       NULL,0,Transient,123,0,0,Check-Out,7/26/2015
1,47,2015,July,30,19,3,5,2,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,240,       NULL,0,Transient,195,0,0,Canceled,7/14/2015
0,29,2015,July,30,19,4,6,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,C               ,C               ,0,No Deposit     ,142,       NULL,0,Contract,135.2,0,0,Check-Out,7/29/2015
0,30,2015,July,30,19,4,10,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,243,       NULL,0,Transient,123,0,2,Check-Out,8/2/2015
0,123,2015,July,30,19,2,4,2,0,1,BB       ,ESP,Online TA,TA/TO,0,0,0,E               ,E               ,2,No Deposit     ,240,       NULL,0,Transient,130.5,0,1,Check-Out,7/25/2015
0,14,2015,July,30,20,1,0,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,C               ,0,No Deposit     ,104,       NULL,0,Transient,123,0,0,Check-Out,7/21/2015
1,118,2015,July,30,20,1,2,2,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,240,       NULL,0,Transient,179.1,0,2,Canceled,5/13/2015
0,0,2015,July,30,20,0,0,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,I               ,0,No Deposit     ,5,       NULL,0,Transient,0,0,0,Check-Out,7/20/2015
0,0,2015,July,30,20,0,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,I               ,0,No Deposit     ,241,       NULL,0,Transient,0,0,1,Check-Out,7/20/2015
0,79,2015,July,30,20,1,3,2,0,1,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,C               ,0,No Deposit     ,240,       NULL,0,Transient,115,0,3,Check-Out,7/24/2015
0,63,2015,July,30,20,1,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,115,0,0,Check-Out,7/24/2015
0,68,2015,July,30,20,1,3,2,0,0,BB       ,POL,Online TA,TA/TO,0,0,0,A               ,C               ,3,No Deposit     ,240,       NULL,0,Transient,103.5,1,2,Check-Out,7/24/2015
0,96,2015,July,30,20,1,3,2,0,0,HB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,250,       NULL,0,Transient,157,1,0,Check-Out,7/24/2015
1,41,2015,July,30,20,1,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,135,0,1,Canceled,6/15/2015
0,46,2015,July,30,20,1,3,2,0,0,BB       ,NOR,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,241,       NULL,0,Transient,111.65,0,0,Check-Out,7/24/2015
1,41,2015,July,30,20,1,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,135,0,1,Canceled,6/15/2015
1,60,2015,July,30,20,1,4,2,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,240,       NULL,0,Transient,195,0,0,Canceled,6/17/2015
0,41,2015,July,30,20,1,4,2,0,0,BB       ,ESP,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,175,       NULL,0,Transient,104,0,0,Check-Out,7/25/2015
1,69,2015,July,30,20,1,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,135,0,0,Canceled,6/8/2015
1,41,2015,July,30,20,1,5,2,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,240,       NULL,0,Transient,214,0,1,Canceled,6/22/2015
0,52,2015,July,30,20,1,5,2,0,0,HB       ,PRT,Direct,Direct,0,0,0,A               ,D               ,0,No Deposit     ,250,       NULL,0,Transient,133.17,0,0,Check-Out,7/26/2015
1,41,2015,July,30,20,1,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,240,       NULL,0,Transient,141.33,0,1,Canceled,6/22/2015
0,89,2015,July,30,20,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,241,       NULL,0,Transient,121.01,0,1,Check-Out,7/27/2015
1,28,2015,July,30,20,2,5,2,1,0,FB       ,PRT,Direct,Direct,0,0,0,F               ,F               ,0,No Deposit     ,       NULL,       NULL,0,Transient,240.64,0,0,Canceled,7/20/2015
0,65,2015,July,30,20,2,5,2,2,0,BB       ,GBR,Online TA,TA/TO,0,0,0,C               ,C               ,0,No Deposit     ,105,       NULL,0,Transient,167.5,0,0,Check-Out,7/27/2015
0,82,2015,July,30,20,2,5,2,0,1,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,152.43,0,3,Check-Out,7/27/2015
0,42,2015,July,30,20,2,5,2,0,0,FB       ,ESP,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,175,       NULL,0,Transient,148.34,0,0,Check-Out,7/27/2015
0,62,2015,July,30,20,2,5,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,240,       NULL,0,Transient,167,0,1,Check-Out,7/27/2015
1,86,2015,July,30,20,2,5,2,1,0,HB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,1,No Deposit     ,250,       NULL,0,Transient,172.93,0,1,Canceled,5/11/2015
1,118,2015,July,30,20,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,240,       NULL,0,Transient,179.1,0,1,Canceled,4/23/2015
0,28,2015,July,30,20,2,5,2,1,0,FB       ,PRT,Offline TA/TO,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,15,       NULL,0,Transient,192.5,0,1,Check-Out,7/27/2015
1,52,2015,July,30,20,3,6,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,142,       NULL,0,Transient,92,0,0,Canceled,6/2/2015
1,49,2015,July,30,20,3,6,2,0,0,FB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,15,       NULL,0,Transient,111.2,0,0,Canceled,6/1/2015
0,39,2015,July,30,20,3,7,2,1,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,142,       NULL,0,Transient,141.6,0,1,Check-Out,7/30/2015
0,39,2015,July,30,20,3,7,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,142,       NULL,0,Transient,141.6,0,1,Check-Out,7/30/2015
0,39,2015,July,30,20,3,7,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,142,       NULL,0,Transient,141.6,0,1,Check-Out,7/30/2015
1,7,2015,July,30,20,3,8,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,196,       NULL,0,Transient,200,0,0,Canceled,7/14/2015
1,7,2015,July,30,20,3,8,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,196,       NULL,0,Transient,200,0,0,Canceled,7/14/2015
1,42,2015,July,30,21,0,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,157,0,0,Canceled,7/8/2015
0,5,2015,July,30,21,0,2,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,F               ,0,No Deposit     ,       NULL,154,0,Transient,99.5,0,0,Check-Out,7/23/2015
1,81,2015,July,30,21,0,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,115,0,2,Canceled,6/1/2015
1,63,2015,July,30,21,0,4,2,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,240,       NULL,0,Transient,195,0,0,Canceled,6/19/2015
0,61,2015,July,30,21,0,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,103.5,0,0,Check-Out,7/25/2015
0,8,2015,July,30,21,0,5,3,0,0,BB       ,PRT,Direct,Direct,0,0,0,G               ,G               ,1,No Deposit     ,250,       NULL,0,Transient,207,1,0,Check-Out,7/26/2015
0,89,2015,July,30,21,1,5,3,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,D               ,0,No Deposit     ,250,       NULL,0,Transient,163.33,1,1,Check-Out,7/27/2015
0,57,2015,July,30,21,2,5,2,0,0,HB       ,IRL,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,151.86,0,0,Check-Out,7/28/2015
0,102,2015,July,30,21,2,5,3,0,0,BB       ,CHE,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,6,       NULL,0,Transient,95.57,0,1,Check-Out,7/28/2015
0,108,2015,July,30,21,2,6,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,112.05,0,1,Check-Out,7/29/2015
0,28,2015,July,30,21,2,7,2,1,0,BB       ,IRL,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,250,       NULL,0,Transient,160,0,1,Check-Out,7/30/2015
0,29,2015,July,30,21,2,8,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,241,       NULL,0,Transient,103.18,0,1,Check-Out,7/31/2015
0,0,2015,July,30,22,0,1,2,0,0,BB       ,ESP,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,153,1,0,Check-Out,7/23/2015
1,96,2015,July,30,22,0,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,119.75,0,1,Canceled,4/22/2015
1,44,2015,July,30,22,0,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,135,0,1,Canceled,6/9/2015
0,44,2015,July,30,22,0,4,2,1,0,HB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,242,       NULL,0,Transient,167.69,0,1,Check-Out,7/26/2015
1,44,2015,July,30,22,0,4,2,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,240,       NULL,0,Transient,195,0,1,Canceled,6/9/2015
1,44,2015,July,30,22,0,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,135,0,1,Canceled,6/9/2015
1,41,2015,July,30,22,1,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,178.4,0,0,Canceled,6/29/2015
0,16,2015,July,30,23,0,0,2,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,C               ,I               ,0,No Deposit     ,242,       NULL,0,Transient,0,0,0,Check-Out,7/23/2015
0,73,2015,July,30,23,0,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,I               ,1,No Deposit     ,240,       NULL,0,Transient,0,0,1,Check-Out,7/23/2015
0,3,2015,July,30,23,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,154,1,1,Check-Out,7/24/2015
0,0,2015,July,30,23,0,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,C               ,C               ,0,No Deposit     ,250,       NULL,0,Transient,134,0,0,Check-Out,7/24/2015
1,55,2015,July,30,23,0,1,1,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,146,       NULL,0,Transient,112,0,0,Canceled,6/5/2015
0,33,2015,July,30,23,0,3,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,E               ,E               ,1,No Deposit     ,240,       NULL,0,Transient-Party,194,1,1,Check-Out,7/26/2015
1,19,2015,July,30,23,0,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,153,0,0,Canceled,7/7/2015
1,55,2015,July,30,23,0,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,135,0,0,Canceled,6/19/2015
0,33,2015,July,30,23,0,3,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,D               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,184,0,1,Check-Out,7/26/2015
1,19,2015,July,30,23,1,3,2,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,H               ,H               ,0,No Deposit     ,240,       NULL,0,Transient,210,0,0,Canceled,7/6/2015
1,19,2015,July,30,23,1,3,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,       NULL,178,0,Transient,139,0,0,Canceled,7/7/2015
0,117,2015,July,30,23,2,3,2,0,0,BB       ,CN,Offline TA/TO,TA/TO,0,0,0,D               ,F               ,0,No Deposit     ,241,       NULL,0,Transient,101.46,1,0,Check-Out,7/28/2015
1,72,2015,July,30,23,2,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,145,0,0,Canceled,7/4/2015
1,19,2015,July,30,23,1,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,173,0,0,Canceled,7/6/2015
0,34,2015,July,30,23,2,6,3,0,0,HB       ,ROU,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,171,       NULL,0,Transient,217.05,1,1,Check-Out,7/31/2015
0,9,2015,July,30,24,0,2,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient-Party,164,0,2,Check-Out,7/26/2015
0,8,2015,July,30,24,0,2,2,0,0,BB       ,BRA,Online TA,TA/TO,0,0,0,D               ,F               ,0,No Deposit     ,240,       NULL,0,Transient-Party,173,0,2,Check-Out,7/26/2015
1,36,2015,July,30,24,0,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,112.5,0,0,Canceled,7/22/2015
0,22,2015,July,30,24,0,2,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient-Party,153,0,2,Check-Out,7/26/2015
0,22,2015,July,30,24,0,2,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient-Party,173,0,2,Check-Out,7/26/2015
0,22,2015,July,30,24,0,2,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient-Party,153,0,2,Check-Out,7/26/2015
0,36,2015,July,30,24,0,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,134,0,0,Check-Out,7/26/2015
0,22,2015,July,30,24,0,2,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient-Party,153,0,2,Check-Out,7/26/2015
1,22,2015,July,30,24,0,2,2,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,240,       NULL,0,Transient,233,0,2,Canceled,7/14/2015
0,18,2015,July,30,24,0,2,2,0,0,BB       ,ESP,Direct,Direct,0,0,0,D               ,G               ,0,No Deposit     ,250,       NULL,0,Transient,154,0,0,Check-Out,7/26/2015
0,8,2015,July,30,24,0,2,2,0,0,BB       ,BRA,Online TA,TA/TO,0,0,0,D               ,F               ,0,No Deposit     ,240,       NULL,0,Transient-Party,173,0,2,Check-Out,7/26/2015
1,67,2015,July,30,24,0,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,135,0,1,Canceled,7/6/2015
1,105,2015,July,30,24,0,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,6,       NULL,0,Transient,132.5,0,0,Canceled,7/1/2015
0,1,2015,July,30,24,1,2,3,0,0,BB       ,RUS,Online TA,TA/TO,0,0,0,H               ,H               ,2,No Deposit     ,240,       NULL,0,Transient,222.67,0,0,Check-Out,7/27/2015
1,67,2015,July,30,24,0,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,135,0,1,Canceled,7/6/2015
0,39,2015,July,30,24,0,2,2,0,0,BB       ,ESP,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,134,       NULL,0,Transient,107,0,0,Check-Out,7/26/2015
1,45,2015,July,30,24,1,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,127,0,0,Canceled,6/17/2015
1,45,2015,July,30,24,2,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,135,0,0,Canceled,6/18/2015
0,14,2015,July,30,24,2,2,2,0,0,BB       ,SVN,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,149.7,1,1,Check-Out,7/28/2015
1,53,2015,July,30,24,2,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,161.25,0,0,Canceled,6/8/2015
0,28,2015,July,30,24,2,2,2,0,0,BB       ,ALB,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,177,       NULL,0,Transient,107,0,0,Check-Out,7/28/2015
0,55,2015,July,30,24,2,3,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,147,       NULL,0,Transient-Party,75.44,0,1,Check-Out,7/29/2015
0,55,2015,July,30,24,2,3,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,147,       NULL,0,Transient-Party,75.44,0,1,Check-Out,7/29/2015
0,25,2015,July,30,24,2,5,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,1,No Deposit     ,250,       NULL,0,Transient,115,0,0,Check-Out,7/31/2015
1,43,2015,July,30,24,2,5,2,0,0,FB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,175,       NULL,0,Transient,159.2,0,1,Canceled,7/14/2015
1,109,2015,July,30,24,2,5,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,163.29,0,2,Canceled,4/22/2015
1,62,2015,July,30,24,2,6,2,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,H               ,H               ,0,No Deposit     ,240,       NULL,0,Transient,210,0,0,Canceled,5/25/2015
0,25,2015,July,30,24,2,6,2,0,0,BB       ,PRT,Direct,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,154,0,2,Check-Out,8/1/2015
0,43,2015,July,30,24,2,7,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,166,0,0,Check-Out,8/2/2015
0,35,2015,July,30,24,3,7,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,95,       NULL,0,Transient,132.5,0,0,Check-Out,8/3/2015
1,42,2015,July,30,24,3,7,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,95,       NULL,0,Transient,107,0,0,Canceled,6/26/2015
1,312,2015,July,30,24,4,10,3,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,40,       NULL,0,Contract,121.98,0,1,Canceled,7/21/2015
0,30,2015,July,30,25,0,0,2,1,0,HB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,241,       NULL,0,Transient,0,0,0,Check-Out,7/25/2015
0,47,2015,July,30,25,2,1,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,E               ,0,No Deposit     ,261,       NULL,0,Transient,133,0,0,Check-Out,7/28/2015
0,40,2015,July,30,25,0,1,2,0,0,BB       ,ESP,Offline TA/TO,TA/TO,0,0,0,A               ,F               ,0,No Deposit     ,134,       NULL,0,Transient,107,0,0,Check-Out,7/26/2015
0,11,2015,July,30,25,0,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,F               ,0,No Deposit     ,241,       NULL,0,Transient,117.81,0,0,Check-Out,7/26/2015
0,39,2015,July,30,25,0,1,2,0,0,BB       ,ESP,Offline TA/TO,TA/TO,0,0,0,A               ,F               ,0,No Deposit     ,134,       NULL,0,Transient,107,0,0,Check-Out,7/26/2015
1,39,2015,July,30,25,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,120.6,0,0,Canceled,7/11/2015
0,1,2015,July,30,25,1,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,D               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,147,0,0,Check-Out,7/27/2015
1,12,2015,July,30,25,1,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,153,0,2,Canceled,7/14/2015
1,16,2015,July,30,25,1,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,242,       NULL,0,Transient,153,0,1,Canceled,7/10/2015
1,16,2015,July,30,25,1,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,134,0,0,Canceled,7/23/2015
0,12,2015,July,30,25,1,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,153,0,1,Check-Out,7/27/2015
0,51,2015,July,30,25,2,1,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,142,       NULL,0,Transient,118,0,0,Check-Out,7/28/2015
0,67,2015,July,30,25,2,2,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,D               ,1,No Deposit     ,240,       NULL,0,Transient,134,0,1,Check-Out,7/29/2015
0,52,2015,July,30,25,2,3,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,196,       NULL,0,Transient,135,0,2,Check-Out,7/30/2015
